Date,Rating,Review_No_x,Review_No_y,Perc
2018-06-08,3,6,95,0.06315789473684211
2018-06-08,4,9,95,0.09473684210526316
2018-06-08,5,70,95,0.7368421052631579
2018-06-09,1,6,96,0.0625
2018-06-09,3,4,96,0.041666666666666664
2018-06-09,4,10,96,0.10416666666666667
2018-06-09,5,76,96,0.7916666666666666
2018-06-10,1,9,115,0.0782608695652174
2018-06-10,2,2,115,0.017391304347826087
2018-06-10,3,4,115,0.034782608695652174
2018-06-10,4,12,115,0.10434782608695652
2018-06-10,5,88,115,0.7652173913043478
2018-06-11,1,4,115,0.034782608695652174
2018-06-11,2,3,115,0.02608695652173913
2018-06-11,3,3,115,0.02608695652173913
2018-06-11,4,14,115,0.12173913043478261
2018-06-11,5,91,115,0.7913043478260869
2018-06-12,1,8,113,0.07079646017699115
2018-06-12,2,4,113,0.035398230088495575
2018-06-12,3,3,113,0.02654867256637168
2018-06-12,4,16,113,0.1415929203539823
2018-06-12,5,82,113,0.7256637168141593
2018-06-13,1,6,93,0.06451612903225806
2018-06-13,2,1,93,0.010752688172043012
2018-06-13,3,2,93,0.021505376344086023
2018-06-13,4,11,93,0.11827956989247312
2018-06-13,5,73,93,0.7849462365591398
2018-06-14,1,3,113,0.02654867256637168
2018-06-14,2,2,113,0.017699115044247787
2018-06-14,3,5,113,0.04424778761061947
2018-06-14,4,16,113,0.1415929203539823
2018-06-14,5,87,113,0.7699115044247787
2018-06-15,1,5,92,0.05434782608695652
2018-06-15,2,2,92,0.021739130434782608
2018-06-15,3,5,92,0.05434782608695652
2018-06-15,4,10,92,0.10869565217391304
2018-06-15,5,70,92,0.7608695652173914
2018-06-16,1,7,90,0.07777777777777778
2018-06-16,2,1,90,0.011111111111111112
2018-06-16,3,5,90,0.05555555555555555
2018-06-16,4,8,90,0.08888888888888889
2018-06-16,5,69,90,0.7666666666666667
2018-06-17,1,9,130,0.06923076923076923
2018-06-17,2,3,130,0.023076923076923078
2018-06-17,3,3,130,0.023076923076923078
2018-06-17,4,12,130,0.09230769230769231
2018-06-17,5,103,130,0.7923076923076923
2018-06-18,1,9,101,0.0891089108910891
2018-06-18,3,2,101,0.019801980198019802
2018-06-18,4,7,101,0.06930693069306931
2018-06-18,5,83,101,0.8217821782178217
2018-06-19,1,11,103,0.10679611650485436
2018-06-19,2,2,103,0.019417475728155338
2018-06-19,3,6,103,0.05825242718446602
2018-06-19,4,8,103,0.07766990291262135
2018-06-19,5,76,103,0.7378640776699029
2018-06-20,1,5,109,0.045871559633027525
2018-06-20,3,6,109,0.05504587155963303
2018-06-20,4,15,109,0.13761467889908258
2018-06-20,5,83,109,0.7614678899082569
2018-06-21,1,4,98,0.04081632653061224
2018-06-21,3,4,98,0.04081632653061224
2018-06-21,4,8,98,0.08163265306122448
2018-06-21,5,82,98,0.8367346938775511
2018-06-22,1,8,105,0.0761904761904762
2018-06-22,2,1,105,0.009523809523809525
2018-06-22,3,5,105,0.047619047619047616
2018-06-22,4,8,105,0.0761904761904762
2018-06-22,5,83,105,0.7904761904761904
2018-06-23,1,6,97,0.061855670103092786
2018-06-23,2,1,97,0.010309278350515464
2018-06-23,3,1,97,0.010309278350515464
2018-06-23,4,10,97,0.10309278350515463
2018-06-23,5,79,97,0.8144329896907216
2018-06-24,1,9,117,0.07692307692307693
2018-06-24,2,1,117,0.008547008547008548
2018-06-24,3,5,117,0.042735042735042736
2018-06-24,4,18,117,0.15384615384615385
2018-06-24,5,84,117,0.717948717948718
2018-06-25,1,5,128,0.0390625
2018-06-25,2,1,128,0.0078125
2018-06-25,3,5,128,0.0390625
2018-06-25,4,13,128,0.1015625
2018-06-25,5,104,128,0.8125
2018-06-26,1,2,99,0.020202020202020204
2018-06-26,2,1,99,0.010101010101010102
2018-06-26,3,5,99,0.050505050505050504
2018-06-26,4,11,99,0.1111111111111111
2018-06-26,5,80,99,0.8080808080808081
2018-06-27,1,5,109,0.045871559633027525
2018-06-27,2,1,109,0.009174311926605505
2018-06-27,3,7,109,0.06422018348623854
2018-06-27,4,11,109,0.10091743119266056
2018-06-27,5,85,109,0.7798165137614679
2018-06-28,1,9,118,0.07627118644067797
2018-06-28,3,2,118,0.01694915254237288
2018-06-28,4,18,118,0.15254237288135594
2018-06-28,5,89,118,0.7542372881355932
2018-06-29,1,14,118,0.11864406779661017
2018-06-29,2,2,118,0.01694915254237288
2018-06-29,3,9,118,0.07627118644067797
2018-06-29,4,8,118,0.06779661016949153
2018-06-29,5,85,118,0.7203389830508474
2018-06-30,1,6,111,0.05405405405405406
2018-06-30,3,7,111,0.06306306306306306
2018-06-30,4,16,111,0.14414414414414414
2018-06-30,5,82,111,0.7387387387387387
2018-07-01,1,17,104,0.16346153846153846
2018-07-01,2,3,104,0.028846153846153848
2018-07-01,3,2,104,0.019230769230769232
2018-07-01,4,13,104,0.125
2018-07-01,5,69,104,0.6634615384615384
2018-07-02,1,4,111,0.036036036036036036
2018-07-02,2,1,111,0.009009009009009009
2018-07-02,3,1,111,0.009009009009009009
2018-07-02,4,17,111,0.15315315315315314
2018-07-02,5,88,111,0.7927927927927928
2018-07-03,1,6,104,0.057692307692307696
2018-07-03,2,1,104,0.009615384615384616
2018-07-03,3,2,104,0.019230769230769232
2018-07-03,4,8,104,0.07692307692307693
2018-07-03,5,87,104,0.8365384615384616
2018-07-04,1,5,99,0.050505050505050504
2018-07-04,2,2,99,0.020202020202020204
2018-07-04,3,5,99,0.050505050505050504
2018-07-04,4,9,99,0.09090909090909091
2018-07-04,5,78,99,0.7878787878787878
2018-07-05,1,4,71,0.056338028169014086
2018-07-05,3,3,71,0.04225352112676056
2018-07-05,4,8,71,0.11267605633802817
2018-07-05,5,56,71,0.7887323943661971
2018-07-06,1,7,88,0.07954545454545454
2018-07-06,2,2,88,0.022727272727272728
2018-07-06,3,2,88,0.022727272727272728
2018-07-06,4,13,88,0.14772727272727273
2018-07-06,5,64,88,0.7272727272727273
2018-07-07,1,2,84,0.023809523809523808
2018-07-07,2,2,84,0.023809523809523808
2018-07-07,3,2,84,0.023809523809523808
2018-07-07,4,10,84,0.11904761904761904
2018-07-07,5,68,84,0.8095238095238095
2018-07-08,1,5,91,0.054945054945054944
2018-07-08,3,3,91,0.03296703296703297
2018-07-08,4,15,91,0.16483516483516483
2018-07-08,5,68,91,0.7472527472527473
2018-07-09,1,5,107,0.04672897196261682
2018-07-09,2,1,107,0.009345794392523364
2018-07-09,3,2,107,0.018691588785046728
2018-07-09,4,15,107,0.14018691588785046
2018-07-09,5,84,107,0.7850467289719626
2018-07-10,1,3,101,0.0297029702970297
2018-07-10,2,2,101,0.019801980198019802
2018-07-10,3,1,101,0.009900990099009901
2018-07-10,4,12,101,0.1188118811881188
2018-07-10,5,83,101,0.8217821782178217
2018-07-11,1,5,114,0.043859649122807015
2018-07-11,2,1,114,0.008771929824561403
2018-07-11,3,2,114,0.017543859649122806
2018-07-11,4,22,114,0.19298245614035087
2018-07-11,5,84,114,0.7368421052631579
2018-07-12,1,5,108,0.046296296296296294
2018-07-12,2,1,108,0.009259259259259259
2018-07-12,3,6,108,0.05555555555555555
2018-07-12,4,12,108,0.1111111111111111
2018-07-12,5,84,108,0.7777777777777778
2018-07-13,1,7,89,0.07865168539325842
2018-07-13,2,1,89,0.011235955056179775
2018-07-13,3,1,89,0.011235955056179775
2018-07-13,4,7,89,0.07865168539325842
2018-07-13,5,73,89,0.8202247191011236
2018-07-14,1,7,112,0.0625
2018-07-14,2,1,112,0.008928571428571428
2018-07-14,3,9,112,0.08035714285714286
2018-07-14,4,13,112,0.11607142857142858
2018-07-14,5,82,112,0.7321428571428571
2018-07-15,1,8,120,0.06666666666666667
2018-07-15,2,1,120,0.008333333333333333
2018-07-15,3,4,120,0.03333333333333333
2018-07-15,4,14,120,0.11666666666666667
2018-07-15,5,93,120,0.775
2018-07-16,1,4,124,0.03225806451612903
2018-07-16,2,6,124,0.04838709677419355
2018-07-16,3,2,124,0.016129032258064516
2018-07-16,4,14,124,0.11290322580645161
2018-07-16,5,98,124,0.7903225806451613
2018-07-17,1,12,137,0.08759124087591241
2018-07-17,2,4,137,0.029197080291970802
2018-07-17,3,1,137,0.0072992700729927005
2018-07-17,4,15,137,0.10948905109489052
2018-07-17,5,105,137,0.7664233576642335
2018-07-18,1,7,120,0.058333333333333334
2018-07-18,2,2,120,0.016666666666666666
2018-07-18,4,20,120,0.16666666666666666
2018-07-18,5,91,120,0.7583333333333333
2018-07-19,1,5,108,0.046296296296296294
2018-07-19,2,1,108,0.009259259259259259
2018-07-19,3,5,108,0.046296296296296294
2018-07-19,4,12,108,0.1111111111111111
2018-07-19,5,85,108,0.7870370370370371
2018-07-20,1,12,106,0.11320754716981132
2018-07-20,2,3,106,0.02830188679245283
2018-07-20,3,4,106,0.03773584905660377
2018-07-20,4,9,106,0.08490566037735849
2018-07-20,5,78,106,0.7358490566037735
2018-07-21,1,9,119,0.07563025210084033
2018-07-21,2,3,119,0.025210084033613446
2018-07-21,3,2,119,0.01680672268907563
2018-07-21,4,9,119,0.07563025210084033
2018-07-21,5,96,119,0.8067226890756303
2018-07-22,1,8,123,0.06504065040650407
2018-07-22,2,1,123,0.008130081300813009
2018-07-22,3,2,123,0.016260162601626018
2018-07-22,4,14,123,0.11382113821138211
2018-07-22,5,98,123,0.7967479674796748
2018-07-23,1,4,127,0.031496062992125984
2018-07-23,2,3,127,0.023622047244094488
2018-07-23,3,8,127,0.06299212598425197
2018-07-23,4,17,127,0.13385826771653545
2018-07-23,5,95,127,0.7480314960629921
2018-07-24,1,10,108,0.09259259259259259
2018-07-24,2,1,108,0.009259259259259259
2018-07-24,3,4,108,0.037037037037037035
2018-07-24,4,10,108,0.09259259259259259
2018-07-24,5,83,108,0.7685185185185185
2018-07-25,1,2,114,0.017543859649122806
2018-07-25,3,4,114,0.03508771929824561
2018-07-25,4,19,114,0.16666666666666666
2018-07-25,5,89,114,0.7807017543859649
2018-07-26,1,5,99,0.050505050505050504
2018-07-26,2,1,99,0.010101010101010102
2018-07-26,3,4,99,0.04040404040404041
2018-07-26,4,11,99,0.1111111111111111
2018-07-26,5,78,99,0.7878787878787878
2018-07-27,1,7,108,0.06481481481481481
2018-07-27,2,3,108,0.027777777777777776
2018-07-27,3,5,108,0.046296296296296294
2018-07-27,4,11,108,0.10185185185185185
2018-07-27,5,82,108,0.7592592592592593
2018-07-28,1,7,131,0.05343511450381679
2018-07-28,2,1,131,0.007633587786259542
2018-07-28,3,7,131,0.05343511450381679
2018-07-28,4,10,131,0.07633587786259542
2018-07-28,5,106,131,0.8091603053435115
2018-07-29,1,5,115,0.043478260869565216
2018-07-29,2,2,115,0.017391304347826087
2018-07-29,3,4,115,0.034782608695652174
2018-07-29,4,12,115,0.10434782608695652
2018-07-29,5,92,115,0.8
2018-07-30,1,5,115,0.043478260869565216
2018-07-30,3,2,115,0.017391304347826087
2018-07-30,4,17,115,0.14782608695652175
2018-07-30,5,91,115,0.7913043478260869
2018-07-31,1,3,104,0.028846153846153848
2018-07-31,2,1,104,0.009615384615384616
2018-07-31,3,3,104,0.028846153846153848
2018-07-31,4,16,104,0.15384615384615385
2018-07-31,5,81,104,0.7788461538461539
2018-08-01,1,4,99,0.04040404040404041
2018-08-01,3,1,99,0.010101010101010102
2018-08-01,4,12,99,0.12121212121212122
2018-08-01,5,82,99,0.8282828282828283
2018-08-02,1,5,110,0.045454545454545456
2018-08-02,2,1,110,0.00909090909090909
2018-08-02,3,5,110,0.045454545454545456
2018-08-02,4,13,110,0.11818181818181818
2018-08-02,5,86,110,0.7818181818181819
2018-08-03,1,2,91,0.02197802197802198
2018-08-03,2,1,91,0.01098901098901099
2018-08-03,3,5,91,0.054945054945054944
2018-08-03,4,11,91,0.12087912087912088
2018-08-03,5,72,91,0.7912087912087912
2018-08-04,1,10,106,0.09433962264150944
2018-08-04,2,2,106,0.018867924528301886
2018-08-04,3,5,106,0.04716981132075472
2018-08-04,4,11,106,0.10377358490566038
2018-08-04,5,78,106,0.7358490566037735
2018-08-05,1,8,139,0.05755395683453238
2018-08-05,2,2,139,0.014388489208633094
2018-08-05,3,5,139,0.03597122302158273
2018-08-05,4,8,139,0.05755395683453238
2018-08-05,5,116,139,0.8345323741007195
2018-08-06,1,9,122,0.07377049180327869
2018-08-06,2,2,122,0.01639344262295082
2018-08-06,3,4,122,0.03278688524590164
2018-08-06,4,15,122,0.12295081967213115
2018-08-06,5,92,122,0.7540983606557377
2018-08-07,1,11,123,0.08943089430894309
2018-08-07,2,3,123,0.024390243902439025
2018-08-07,3,4,123,0.032520325203252036
2018-08-07,4,14,123,0.11382113821138211
2018-08-07,5,91,123,0.7398373983739838
2018-08-08,1,11,122,0.09016393442622951
2018-08-08,3,3,122,0.02459016393442623
2018-08-08,4,14,122,0.11475409836065574
2018-08-08,5,94,122,0.7704918032786885
2018-08-09,1,7,119,0.058823529411764705
2018-08-09,3,6,119,0.05042016806722689
2018-08-09,4,13,119,0.1092436974789916
2018-08-09,5,93,119,0.7815126050420168
2018-08-10,1,8,120,0.06666666666666667
2018-08-10,2,1,120,0.008333333333333333
2018-08-10,3,3,120,0.025
2018-08-10,4,11,120,0.09166666666666666
2018-08-10,5,97,120,0.8083333333333333
2018-08-11,1,9,105,0.08571428571428572
2018-08-11,2,1,105,0.009523809523809525
2018-08-11,3,3,105,0.02857142857142857
2018-08-11,4,15,105,0.14285714285714285
2018-08-11,5,77,105,0.7333333333333333
2018-08-12,1,7,140,0.05
2018-08-12,2,1,140,0.007142857142857143
2018-08-12,3,3,140,0.02142857142857143
2018-08-12,4,21,140,0.15
2018-08-12,5,108,140,0.7714285714285715
2018-08-13,1,7,116,0.0603448275862069
2018-08-13,2,4,116,0.034482758620689655
2018-08-13,3,1,116,0.008620689655172414
2018-08-13,4,10,116,0.08620689655172414
2018-08-13,5,94,116,0.8103448275862069
2018-08-14,1,9,99,0.09090909090909091
2018-08-14,2,4,99,0.04040404040404041
2018-08-14,3,2,99,0.020202020202020204
2018-08-14,4,13,99,0.13131313131313133
2018-08-14,5,71,99,0.7171717171717171
2018-08-15,1,9,136,0.0661764705882353
2018-08-15,2,2,136,0.014705882352941176
2018-08-15,3,4,136,0.029411764705882353
2018-08-15,4,19,136,0.13970588235294118
2018-08-15,5,102,136,0.75
2018-08-16,1,7,143,0.04895104895104895
2018-08-16,2,4,143,0.027972027972027972
2018-08-16,3,6,143,0.04195804195804196
2018-08-16,4,13,143,0.09090909090909091
2018-08-16,5,113,143,0.7902097902097902
2018-08-17,1,9,109,0.08256880733944955
2018-08-17,2,2,109,0.01834862385321101
2018-08-17,3,2,109,0.01834862385321101
2018-08-17,4,15,109,0.13761467889908258
2018-08-17,5,81,109,0.7431192660550459
2018-08-18,3,1,109,0.009174311926605505
2018-08-18,4,7,109,0.06422018348623854
2018-08-18,5,101,109,0.926605504587156
2018-08-19,1,5,147,0.034013605442176874
2018-08-19,2,1,147,0.006802721088435374
2018-08-19,3,3,147,0.02040816326530612
2018-08-19,4,14,147,0.09523809523809523
2018-08-19,5,124,147,0.8435374149659864
2018-08-20,1,5,136,0.03676470588235294
2018-08-20,2,3,136,0.022058823529411766
2018-08-20,3,3,136,0.022058823529411766
2018-08-20,4,18,136,0.1323529411764706
2018-08-20,5,107,136,0.7867647058823529
2018-08-21,1,2,122,0.01639344262295082
2018-08-21,2,1,122,0.00819672131147541
2018-08-21,3,6,122,0.04918032786885246
2018-08-21,4,9,122,0.07377049180327869
2018-08-21,5,104,122,0.8524590163934426
2018-08-22,1,5,125,0.04
2018-08-22,2,3,125,0.024
2018-08-22,3,1,125,0.008
2018-08-22,4,19,125,0.152
2018-08-22,5,97,125,0.776
2018-08-23,1,6,114,0.05263157894736842
2018-08-23,2,2,114,0.017543859649122806
2018-08-23,3,4,114,0.03508771929824561
2018-08-23,4,11,114,0.09649122807017543
2018-08-23,5,91,114,0.7982456140350878
2018-08-24,1,5,116,0.04310344827586207
2018-08-24,2,3,116,0.02586206896551724
2018-08-24,3,4,116,0.034482758620689655
2018-08-24,4,14,116,0.1206896551724138
2018-08-24,5,90,116,0.7758620689655172
2018-08-25,1,17,126,0.1349206349206349
2018-08-25,2,1,126,0.007936507936507936
2018-08-25,3,4,126,0.031746031746031744
2018-08-25,4,16,126,0.12698412698412698
2018-08-25,5,88,126,0.6984126984126984
2018-08-26,1,10,172,0.05813953488372093
2018-08-26,2,2,172,0.011627906976744186
2018-08-26,3,7,172,0.040697674418604654
2018-08-26,4,19,172,0.11046511627906977
2018-08-26,5,134,172,0.7790697674418605
2018-08-27,1,9,130,0.06923076923076923
2018-08-27,2,2,130,0.015384615384615385
2018-08-27,3,5,130,0.038461538461538464
2018-08-27,4,8,130,0.06153846153846154
2018-08-27,5,106,130,0.8153846153846154
2018-08-28,1,23,145,0.15862068965517243
2018-08-28,2,7,145,0.04827586206896552
2018-08-28,3,5,145,0.034482758620689655
2018-08-28,4,18,145,0.12413793103448276
2018-08-28,5,92,145,0.6344827586206897
2018-08-29,1,7,124,0.056451612903225805
2018-08-29,2,1,124,0.008064516129032258
2018-08-29,3,6,124,0.04838709677419355
2018-08-29,4,16,124,0.12903225806451613
2018-08-29,5,94,124,0.7580645161290323
2018-08-30,1,9,115,0.0782608695652174
2018-08-30,2,1,115,0.008695652173913044
2018-08-30,3,2,115,0.017391304347826087
2018-08-30,4,16,115,0.1391304347826087
2018-08-30,5,87,115,0.7565217391304347
2018-08-31,1,5,104,0.04807692307692308
2018-08-31,2,1,104,0.009615384615384616
2018-08-31,3,2,104,0.019230769230769232
2018-08-31,4,15,104,0.14423076923076922
2018-08-31,5,81,104,0.7788461538461539
2018-09-01,1,7,131,0.05343511450381679
2018-09-01,2,1,131,0.007633587786259542
2018-09-01,3,8,131,0.061068702290076333
2018-09-01,4,14,131,0.10687022900763359
2018-09-01,5,101,131,0.7709923664122137
2018-09-02,1,10,122,0.08196721311475409
2018-09-02,3,6,122,0.04918032786885246
2018-09-02,4,9,122,0.07377049180327869
2018-09-02,5,97,122,0.7950819672131147
2018-09-03,1,8,118,0.06779661016949153
2018-09-03,2,2,118,0.01694915254237288
2018-09-03,3,7,118,0.059322033898305086
2018-09-03,4,21,118,0.17796610169491525
2018-09-03,5,80,118,0.6779661016949152
2018-09-04,1,4,122,0.03278688524590164
2018-09-04,3,3,122,0.02459016393442623
2018-09-04,4,8,122,0.06557377049180328
2018-09-04,5,107,122,0.8770491803278688
2018-09-05,1,7,110,0.06363636363636363
2018-09-05,2,4,110,0.03636363636363636
2018-09-05,3,1,110,0.00909090909090909
2018-09-05,4,15,110,0.13636363636363635
2018-09-05,5,83,110,0.7545454545454545
2018-09-06,1,7,113,0.061946902654867256
2018-09-06,2,2,113,0.017699115044247787
2018-09-06,3,1,113,0.008849557522123894
2018-09-06,4,8,113,0.07079646017699115
2018-09-06,5,95,113,0.8407079646017699
2018-09-07,1,5,95,0.05263157894736842
2018-09-07,3,5,95,0.05263157894736842
2018-09-07,4,7,95,0.07368421052631578
2018-09-07,5,78,95,0.8210526315789474
2018-09-08,1,5,107,0.04672897196261682
2018-09-08,2,1,107,0.009345794392523364
2018-09-08,3,6,107,0.056074766355140186
2018-09-08,4,18,107,0.16822429906542055
2018-09-08,5,77,107,0.719626168224299
2018-09-09,1,9,121,0.0743801652892562
2018-09-09,2,1,121,0.008264462809917356
2018-09-09,3,5,121,0.04132231404958678
2018-09-09,4,14,121,0.11570247933884298
2018-09-09,5,92,121,0.7603305785123967
2018-09-10,1,1,99,0.010101010101010102
2018-09-10,2,4,99,0.04040404040404041
2018-09-10,3,1,99,0.010101010101010102
2018-09-10,4,8,99,0.08080808080808081
2018-09-10,5,85,99,0.8585858585858586
2018-09-11,1,9,118,0.07627118644067797
2018-09-11,2,5,118,0.0423728813559322
2018-09-11,3,5,118,0.0423728813559322
2018-09-11,4,11,118,0.09322033898305085
2018-09-11,5,88,118,0.7457627118644068
2018-09-12,1,6,111,0.05405405405405406
2018-09-12,2,1,111,0.009009009009009009
2018-09-12,3,5,111,0.04504504504504504
2018-09-12,4,13,111,0.11711711711711711
2018-09-12,5,86,111,0.7747747747747747
2018-09-13,1,18,154,0.11688311688311688
2018-09-13,2,6,154,0.03896103896103896
2018-09-13,3,8,154,0.05194805194805195
2018-09-13,4,13,154,0.08441558441558442
2018-09-13,5,109,154,0.7077922077922078
2018-09-14,1,9,156,0.057692307692307696
2018-09-14,2,4,156,0.02564102564102564
2018-09-14,3,9,156,0.057692307692307696
2018-09-14,4,25,156,0.16025641025641027
2018-09-14,5,109,156,0.6987179487179487
2018-09-15,1,6,153,0.0392156862745098
2018-09-15,2,3,153,0.0196078431372549
2018-09-15,3,2,153,0.013071895424836602
2018-09-15,4,21,153,0.13725490196078433
2018-09-15,5,121,153,0.7908496732026143
2018-09-16,1,9,146,0.06164383561643835
2018-09-16,3,2,146,0.0136986301369863
2018-09-16,4,14,146,0.0958904109589041
2018-09-16,5,121,146,0.8287671232876712
2018-09-17,1,10,116,0.08620689655172414
2018-09-17,2,1,116,0.008620689655172414
2018-09-17,3,2,116,0.017241379310344827
2018-09-17,4,15,116,0.12931034482758622
2018-09-17,5,88,116,0.7586206896551724
2018-09-18,1,12,145,0.08275862068965517
2018-09-18,3,4,145,0.027586206896551724
2018-09-18,4,19,145,0.1310344827586207
2018-09-18,5,110,145,0.7586206896551724
2018-09-19,1,15,156,0.09615384615384616
2018-09-19,2,1,156,0.00641025641025641
2018-09-19,3,5,156,0.03205128205128205
2018-09-19,4,16,156,0.10256410256410256
2018-09-19,5,119,156,0.7628205128205128
2018-09-20,1,11,137,0.08029197080291971
2018-09-20,2,2,137,0.014598540145985401
2018-09-20,3,3,137,0.021897810218978103
2018-09-20,4,13,137,0.0948905109489051
2018-09-20,5,108,137,0.7883211678832117
2018-09-21,1,7,113,0.061946902654867256
2018-09-21,2,3,113,0.02654867256637168
2018-09-21,3,4,113,0.035398230088495575
2018-09-21,4,8,113,0.07079646017699115
2018-09-21,5,91,113,0.8053097345132744
2018-09-22,1,6,130,0.046153846153846156
2018-09-22,2,4,130,0.03076923076923077
2018-09-22,3,3,130,0.023076923076923078
2018-09-22,4,16,130,0.12307692307692308
2018-09-22,5,101,130,0.7769230769230769
2018-09-23,1,10,131,0.07633587786259542
2018-09-23,2,1,131,0.007633587786259542
2018-09-23,3,3,131,0.022900763358778626
2018-09-23,4,17,131,0.1297709923664122
2018-09-23,5,100,131,0.7633587786259542
2018-09-24,1,3,107,0.028037383177570093
2018-09-24,2,1,107,0.009345794392523364
2018-09-24,3,7,107,0.06542056074766354
2018-09-24,4,10,107,0.09345794392523364
2018-09-24,5,86,107,0.8037383177570093
2018-09-25,1,15,137,0.10948905109489052
2018-09-25,2,3,137,0.021897810218978103
2018-09-25,3,6,137,0.043795620437956206
2018-09-25,4,13,137,0.0948905109489051
